representative_exercise_id,exercise_id,stable_code,catalog_version_code,source_origin_code,source_track,source_identity,source_identity_validation,record_source_identity,media_source_origin_code,media_source_match_method,s3_key,media_status,media_state_code,media_state_reason_code,s3_technical_status,verified_at,rights_review_status,rights_reviewer,rights_reviewed_at,rights_evidence_reference,production_eligibility,backend_visibility,source_image_s3_key,source_gif_s3_key,source_gif_content_type,source_gif_content_length,source_gif_etag,source_gif_checksum_algorithm,source_gif_checksum,source_image_content_type,source_image_content_length,source_image_etag,source_image_checksum_algorithm,source_image_checksum,gif_content_type,gif_content_length,gif_etag,gif_checksum_algorithm,gif_checksum,thumbnail_content_type,thumbnail_content_length,thumbnail_etag,thumbnail_checksum_algorithm,thumbnail_checksum
REX-000053,REX-000053,rear_deltoid_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0669,VALID_NUMERIC,0669,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/rear_deltoid_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0669-xifhB5W.jpg,videos/0669-xifhB5W.gif,image/gif,71516,"""5aa341a4fb6f98c2198634c2a9d6d6d0""",,,image/jpeg,5285,"""8820b7c5a8be344eda26dcc90ce5e4ff""",,,image/gif,71516,"""5aa341a4fb6f98c2198634c2a9d6d6d0""",,,image/jpeg,5285,"""8820b7c5a8be344eda26dcc90ce5e4ff""",,
REX-000054,REX-000054,reverse_calf_raise_isolation_resistance_band,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1000,VALID_NUMERIC,1000,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/reverse_calf_raise_isolation_resistance_band/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1000-QsSQWbf.jpg,videos/1000-QsSQWbf.gif,image/gif,80041,"""fe3aecfa949ee2ac1049544370528e3e""",,,image/jpeg,6285,"""b79c4ab8ea7d13a7f979cc8353d9bc28""",,,image/gif,80041,"""fe3aecfa949ee2ac1049544370528e3e""",,,image/jpeg,6285,"""b79c4ab8ea7d13a7f979cc8353d9bc28""",,
REX-000055,REX-000055,reverse_wrist_curl_isolation_barbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0082,VALID_NUMERIC,0082,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/reverse_wrist_curl_isolation_barbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0082-LsZkfU6.jpg,videos/0082-LsZkfU6.gif,image/gif,90845,"""2e7c6806d18a3ee45b4603ba2dc8b98c""",,,image/jpeg,7094,"""1704f15f632f092e36fcfb3310102101""",,,image/gif,90845,"""2e7c6806d18a3ee45b4603ba2dc8b98c""",,,image/jpeg,7094,"""1704f15f632f092e36fcfb3310102101""",,
REX-000056,REX-000056,cardio_gait_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,3672,VALID_NUMERIC,3672,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/cardio_gait_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/3672-fNGumX0.jpg,videos/3672-fNGumX0.gif,image/gif,173160,"""fd840a25d395e465f3bae12a59e28a61""",,,image/jpeg,5102,"""20de0acaed304ce4a7dd4d05cb0f4455""",,,image/gif,173160,"""fd840a25d395e465f3bae12a59e28a61""",,,image/jpeg,5102,"""20de0acaed304ce4a7dd4d05cb0f4455""",,
REX-000057,REX-000057,hip_flexion_isolation_bodyweight,exercise-catalog-v2.0.2-final,KSPO,kspo,46ea8fdbe34474fac354a051f63b114e0a6d20a21f71226ae0db5da216d14861,VALID_NON_NUMERIC,46ea8fdbe34474fac354a051f63b114e0a6d20a21f71226ae0db5da216d14861,KSPO,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,,,,,,,,,,,,,,,,,,,,,,
REX-000058,REX-000058,cardio_gait_bodyweight_rex_000058,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,3636,VALID_NUMERIC,3636,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/cardio_gait_bodyweight_rex_000058/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/3636-ealLwvX.jpg,videos/3636-ealLwvX.gif,image/gif,56086,"""061af75c12770b10c1868b1730d963e6""",,,image/jpeg,6099,"""6a1761a4c927f79ffc4cdff40b8e4429""",,,image/gif,56086,"""061af75c12770b10c1868b1730d963e6""",,,image/jpeg,6099,"""6a1761a4c927f79ffc4cdff40b8e4429""",,
REX-000059,REX-000059,cardio_jump_plyometric_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,3224,VALID_NUMERIC,3224,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/cardio_jump_plyometric_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/3224-1g5bPpA.jpg,videos/3224-1g5bPpA.gif,image/gif,132797,"""9f3fe4f0fddeddc1fe22b99e329e9209""",,,image/jpeg,5341,"""d040ae0aede78aa3ae817456ebbf2687""",,,image/gif,132797,"""9f3fe4f0fddeddc1fe22b99e329e9209""",,,image/jpeg,5341,"""d040ae0aede78aa3ae817456ebbf2687""",,
REX-000064,REX-000064,hip_flexion_isolation_bodyweight_rex_000064,exercise-catalog-v2.0.2-final,KSPO,kspo,dfd7eaa07d42e118610eb6756d8dcdc351f5b1f3c9a1262fa94aa18d92a87e09,VALID_NON_NUMERIC,dfd7eaa07d42e118610eb6756d8dcdc351f5b1f3c9a1262fa94aa18d92a87e09,KSPO,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,,,,,,,,,,,,,,,,,,,,,,
REX-000066,REX-000066,mobility_balance_bodyweight,exercise-catalog-v2.0.2-final,KSPO,kspo,19af0f76cad5e01830e662585e3cea621cf8563f1955f83114bef440606379c4,VALID_NON_NUMERIC,19af0f76cad5e01830e662585e3cea621cf8563f1955f83114bef440606379c4,KSPO,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,,,,,,,,,,,,,,,,,,,,,,
REX-000068,REX-000068,cardio_gait_step_box,exercise-catalog-v2.0.2-final,KSPO,kspo,00c41c823f6141adb2f3b7da95c1213fea98dac6cb3bfaf453f1a4989133d2d2,VALID_NON_NUMERIC,00c41c823f6141adb2f3b7da95c1213fea98dac6cb3bfaf453f1a4989133d2d2,KSPO,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,,,,,,,,,,,,,,,,,,,,,,
REX-000069,REX-000069,leg_press_knee_dominant_resistance_band,exercise-catalog-v2.0.2-final,KSPO,kspo,72cc612abf8747105b33f64e0661b713012fb3f2ae378cd5c5142215eedc899b,VALID_NON_NUMERIC,72cc612abf8747105b33f64e0661b713012fb3f2ae378cd5c5142215eedc899b,KSPO,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,,,,,,,,,,,,,,,,,,,,,,
REX-000070,REX-000070,cardio_gait_machine,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,3666,VALID_NUMERIC,3666,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/cardio_gait_machine/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/3666-rjiM4L3.jpg,videos/3666-rjiM4L3.gif,image/gif,199540,"""1f2f91fe20785db2dd1d8ac1f70f07f9""",,,image/jpeg,9736,"""6a42baba189c91cdec7b65c5b34a06b8""",,,image/gif,199540,"""1f2f91fe20785db2dd1d8ac1f70f07f9""",,,image/jpeg,9736,"""6a42baba189c91cdec7b65c5b34a06b8""",,
REX-000071,REX-000071,cardio_gait_machine_rex_000071,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,2311,VALID_NUMERIC,2311,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/cardio_gait_machine_rex_000071/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/2311-j9Q5crt.jpg,videos/2311-j9Q5crt.gif,image/gif,91245,"""6ded94fde7c18bc24c60695bc8e0a6d6""",,,image/jpeg,8692,"""b719227714f17ed99517ff4a430c2995""",,,image/gif,91245,"""6ded94fde7c18bc24c60695bc8e0a6d6""",,,image/jpeg,8692,"""b719227714f17ed99517ff4a430c2995""",,
REX-000073,REX-000073,roller_back_stretch_mobility_stretch_foam_roller,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,2208,VALID_NUMERIC,2208,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/roller_back_stretch_mobility_stretch_foam_roller/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/2208-isofgzg.jpg,videos/2208-isofgzg.gif,image/gif,66942,"""afb2d21990f8a0081e7d6e34c447c1e3""",,,image/jpeg,5131,"""8556139ebd6f4e7276bf2a0def2354ba""",,,image/gif,66942,"""afb2d21990f8a0081e7d6e34c447c1e3""",,,image/jpeg,5131,"""8556139ebd6f4e7276bf2a0def2354ba""",,
REX-000074,REX-000074,roller_hip_stretch_mobility_stretch_foam_roller,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,2202,VALID_NUMERIC,2202,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/roller_hip_stretch_mobility_stretch_foam_roller/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/2202-oMypNrz.jpg,videos/2202-oMypNrz.gif,image/gif,101281,"""5e3009edaeac4faf7b99743ccfde3002""",,,image/jpeg,5921,"""469a58425cd4376d7af3dbbb4d638bd9""",,,image/gif,101281,"""5e3009edaeac4faf7b99743ccfde3002""",,,image/jpeg,5921,"""469a58425cd4376d7af3dbbb4d638bd9""",,
REX-000076,REX-000076,row_variant_horizontal_pull_cable_machine,exercise-catalog-v2.0.2-final,WGER,wger,1117,VALID_NON_NUMERIC,1117,WGER,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,,,,,,,,,,,,,,,,,,,,,,
REX-000077,REX-000077,runners_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1585,VALID_NUMERIC,1585,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/runners_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1585-0mB6wHO.jpg,videos/1585-0mB6wHO.gif,image/gif,72789,"""12e67d3346088dab87a01e8e13ffe8be""",,,image/jpeg,4321,"""9e2da566f2ab64675ac0a5ef056c4dac""",,,image/gif,72789,"""12e67d3346088dab87a01e8e13ffe8be""",,,image/jpeg,4321,"""9e2da566f2ab64675ac0a5ef056c4dac""",,
REX-000079,REX-000079,seated_cable_row_horizontal_pull_cable_machine,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0861,VALID_NUMERIC,0861,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/seated_cable_row_horizontal_pull_cable_machine/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0861-fUBheHs.jpg,videos/0861-fUBheHs.gif,image/gif,103011,"""95b1175cc73c3a7ab50de0696c160d78""",,,image/jpeg,8466,"""3ab6d0e027f9f46db0fa3b8354bd5814""",,,image/gif,103011,"""95b1175cc73c3a7ab50de0696c160d78""",,,image/jpeg,8466,"""3ab6d0e027f9f46db0fa3b8354bd5814""",,
REX-000080,REX-000080,seated_calf_raise_isolation_barbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0088,VALID_NUMERIC,0088,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/seated_calf_raise_isolation_barbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0088-ktsFQAZ.jpg,videos/0088-ktsFQAZ.gif,image/gif,97536,"""82dab02066551bb393e8649ab7646a17""",,,image/jpeg,7399,"""bb874e94dfc016b970ae1776db7f4568""",,,image/gif,97536,"""82dab02066551bb393e8649ab7646a17""",,,image/jpeg,7399,"""bb874e94dfc016b970ae1776db7f4568""",,
REX-000081,REX-000081,seated_calf_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1390,VALID_NUMERIC,1390,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/seated_calf_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1390-17bqEXD.jpg,videos/1390-17bqEXD.gif,image/gif,161588,"""27e81e9336aa1a4ad3dd6c78b0848d1f""",,,image/jpeg,8967,"""6e7cb494c73908c1f8236bbde47363c4""",,,image/gif,161588,"""27e81e9336aa1a4ad3dd6c78b0848d1f""",,,image/jpeg,8967,"""6e7cb494c73908c1f8236bbde47363c4""",,
REX-000082,REX-000082,seated_glute_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1424,VALID_NUMERIC,1424,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/seated_glute_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1424-DeDThfG.jpg,videos/1424-DeDThfG.gif,image/gif,121069,"""dfc474a9175e9a1de31b7d4f6188191b""",,,image/jpeg,7449,"""6a7d0e3dae6d879c8434562a971d2d23""",,,image/gif,121069,"""dfc474a9175e9a1de31b7d4f6188191b""",,,image/jpeg,7449,"""6a7d0e3dae6d879c8434562a971d2d23""",,
REX-000083,REX-000083,seated_leg_curl_knee_flexion_machine,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0599,VALID_NUMERIC,0599,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/seated_leg_curl_knee_flexion_machine/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0599-Zg3XY7P.jpg,videos/0599-Zg3XY7P.gif,image/gif,141354,"""a6f7e038c0e4fb3738e5494188fd964d""",,,image/jpeg,9935,"""51ac16f8d6fa8f13127af09346ffb848""",,,image/gif,141354,"""a6f7e038c0e4fb3738e5494188fd964d""",,,image/jpeg,9935,"""51ac16f8d6fa8f13127af09346ffb848""",,
REX-000084,REX-000084,seated_lower_back_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0690,VALID_NUMERIC,0690,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/seated_lower_back_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0690-QFmz6ch.jpg,videos/0690-QFmz6ch.gif,image/gif,81563,"""b965de12722f51964cc45807e249ccee""",,,image/jpeg,5899,"""f404162fea114403f2121e95e4243261""",,,image/gif,81563,"""b965de12722f51964cc45807e249ccee""",,,image/jpeg,5899,"""f404162fea114403f2121e95e4243261""",,
REX-000085,REX-000085,seated_piriformis_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,2567,VALID_NUMERIC,2567,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/seated_piriformis_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/2567-QY39eBr.jpg,videos/2567-QY39eBr.gif,image/gif,132583,"""a1430744fd1be7fbfde844a5cd4fb107""",,,image/jpeg,8190,"""2a59000b493fca05936a80b2c4137575""",,,image/gif,132583,"""a1430744fd1be7fbfde844a5cd4fb107""",,,image/jpeg,8190,"""2a59000b493fca05936a80b2c4137575""",,
REX-000087,REX-000087,seated_wide_angle_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1587,VALID_NUMERIC,1587,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/seated_wide_angle_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1587-HIgYKAB.jpg,videos/1587-HIgYKAB.gif,image/gif,96821,"""ae207cbc9a87d7e9d472ea58633c1baa""",,,image/jpeg,6291,"""ef56383ba4c0c0bf79523fa808d8c5e0""",,,image/gif,96821,"""ae207cbc9a87d7e9d472ea58633c1baa""",,,image/jpeg,6291,"""ef56383ba4c0c0bf79523fa808d8c5e0""",,
REX-000088,REX-000088,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0613,VALID_NUMERIC,0613,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/side_lying_quadriceps_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0613-BWnJR72.jpg,videos/0613-BWnJR72.gif,image/gif,69123,"""c799eccc93d5359b2bb41aeae0055251""",,,image/jpeg,4975,"""ca99e62a69687e01dcd9bd6052ff295d""",,,image/gif,69123,"""c799eccc93d5359b2bb41aeae0055251""",,,image/jpeg,4975,"""ca99e62a69687e01dcd9bd6052ff295d""",,
